2025-02-26 19:47:53,798: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_OPEN, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:58,574: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:58,580: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:58,585: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:58,605: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:58,611: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:58,621: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:58,626: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:58,637: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:58,642: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:58,642: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:58,652: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:58,657: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:58,658: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:58,678: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:58,683: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:58,684: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:58,694: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:58,704: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:58,715: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:58,730: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:58,730: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:58,736: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:58,746: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:58,756: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:58,761: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:58,767: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:58,777: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:58,777: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:58,782: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:58,798: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:58,803: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:58,808: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:58,818: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:58,834: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:58,844: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:58,844: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:58,845: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:58,845: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:58,850: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:58,860: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:58,861: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:58,861: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:58,871: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:58,876: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:58,882: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:58,882: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:58,892: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:58,902: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:58,908: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:58,918: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:58,928: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:58,933: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:58,939: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:58,939: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:58,944: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:58,944: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:58,949: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:58,949: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:58,970: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:58,970: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:58,970: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:58,970: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:58,971: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:58,971: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:58,971: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:58,971: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:58,971: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:58,981: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:58,997: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:59,007: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:59,007: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:59,012: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:59,012: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:59,023: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:59,033: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:59,044: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:59,054: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:59,059: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:59,065: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:59,065: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:59,065: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:59,065: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:59,065: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:59,075: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:59,086: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:59,096: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:59,106: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:59,112: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:59,117: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:59,117: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:59,122: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:59,122: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:59,128: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:59,143: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:59,143: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:59,148: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:59,148: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:59,159: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:59,164: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:59,164: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:59,175: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:59,175: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:59,185: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:59,195: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:59,201: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:59,201: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:59,211: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:59,211: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:59,232: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:59,237: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:59,247: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:59,258: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:59,268: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:59,279: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:59,289: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:59,299: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:59,310: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:59,330: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:59,336: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:59,346: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:59,351: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:59,351: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:59,362: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:59,372: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:59,382: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:59,388: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:59,398: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:59,408: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:59,419: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:59,434: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:59,439: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:59,450: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:59,460: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:59,465: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:59,465: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:59,471: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:59,486: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:59,496: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:59,507: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:59,512: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:59,512: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:59,523: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:59,528: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:59,528: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:59,528: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:59,528: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:59,528: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:59,544: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:59,549: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:59,559: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:59,575: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:59,585: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:59,595: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:59,606: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:59,616: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:59,627: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:59,632: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:59,632: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:59,632: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:59,632: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:59,632: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:59,632: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:59,648: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:59,658: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:59,663: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:59,669: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:59,679: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:59,689: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:59,705: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:59,720: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:59,731: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:59,731: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:59,736: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:59,736: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:59,742: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
2025-02-26 19:48:59,762: in-event <InotifyEvent: src_path=b'./wifi_log.txt', wd=1, mask=IN_MODIFY, cookie=0, name='wifi_log.txt'>
